City,Region,Country,AirQuality,WaterPollution
Flint,Michigan,UnitedStatesofAmerica,62.5,87.5
Gulfport,Mississippi,UnitedStatesofAmerica,100,0
DaytonaBeach,Florida,UnitedStatesofAmerica,96.42857143,46.42857143
Biloxi,Mississippi,UnitedStatesofAmerica,100,50
FortCollins,Colorado,UnitedStatesofAmerica,86.84210526,35
Alameda,California,UnitedStatesofAmerica,62.5,37.5
SriGanganagar,Rajasthan,India,50,44.44444444
Adoni,,India,0,100
Carlsbad,California,UnitedStatesofAmerica,75,25
Hayward,California,UnitedStatesofAmerica,87.5,25
Fontana,California,UnitedStatesofAmerica,45,35
SantaClarita,California,UnitedStatesofAmerica,87.5,31.25
Canton,Ohio,UnitedStatesofAmerica,83.33333333,25
Roseville,California,UnitedStatesofAmerica,93.75,40
Anderson,Indiana,UnitedStatesofAmerica,90,25
Sarasota,Florida,UnitedStatesofAmerica,90.38461538,25
Williamsburg,Virginia,UnitedStatesofAmerica,100,0
Winchester,Virginia,UnitedStatesofAmerica,100,50
TerreHaute,Indiana,UnitedStatesofAmerica,75,12.5
Andover,England,UnitedKingdom,92.5,25
WalnutCreek,California,UnitedStatesofAmerica,83.33333333,8.333333333
Lawrence,Kansas,UnitedStatesofAmerica,87.5,50
Owensboro,Kentucky,UnitedStatesofAmerica,60.71428571,66.66666667
Kronach,Bavaria,Germany,87.5,50
Knittelfeld,Styria,Austria,75,50
Carson,California,UnitedStatesofAmerica,25,100
Corona,California,UnitedStatesofAmerica,50,37.5
Lancaster,California,UnitedStatesofAmerica,87.5,12.5
Fullerton,California,UnitedStatesofAmerica,100,25
Victorville,California,UnitedStatesofAmerica,85.71428571,50
Antioch,California,UnitedStatesofAmerica,0,75
Redding,California,UnitedStatesofAmerica,72.22222222,45.83333333
RanchoCucamonga,California,UnitedStatesofAmerica,66.66666667,16.66666667
ElCentro,California,UnitedStatesofAmerica,78.57142857,66.66666667
Visalia,California,UnitedStatesofAmerica,40,75
Manzini,ManziniRegion,Eswatini,100,62.5
IdahoFalls,Idaho,UnitedStatesofAmerica,95.83333333,16.66666667
Wrexham,Wales,UnitedKingdom,83.33333333,0
Qujing,Yunnan,People'sRepublicofChina,25,50
Ekibastuz,PavlodarRegion,Kazakhstan,25,50
Yuxi,Yunnan,People'sRepublicofChina,25,50
Xianyang,Shaanxi,People'sRepublicofChina,0,50
Tubize,Wallonia,Belgium,100,0
Bendigo,Victoria,Australia,0,100
BadArolsen,Hesse,Germany,100,50
Bauska,,Latvia,75,50
Tyler,Texas,UnitedStatesofAmerica,66.66666667,45.83333333
Merced,California,UnitedStatesofAmerica,87.5,50
CostaMesa,California,UnitedStatesofAmerica,56.25,40
Yakima,Washington,UnitedStatesofAmerica,78.125,31.25
Ilam,IlamProvince,Iran,0,50
Coeurd'Alene,Idaho,UnitedStatesofAmerica,79.16666667,50
Moscow,Idaho,UnitedStatesofAmerica,37.5,62.5
ShahAlam,Selangor,Malaysia,42.30769231,68.75
Ogbomosho,OyoState,Nigeria,50,0
OverlandPark,Kansas,UnitedStatesofAmerica,98.21428571,16.66666667
Lewiston,Maine,UnitedStatesofAmerica,100,50
Coatzacoalcos,Veracruz,Mexico,50,83.33333333
Rishikesh,Uttarakhand,India,37.5,87.5
Khorramabad,LorestanProvince,Iran,50,75
Humenne,PresovRegion,Slovakia,62.5,25
UherskeHradiste,,CzechRepublic,45,0
Vereeniging,Gauteng,SouthAfrica,8.333333333,100
Lawton,Oklahoma,UnitedStatesofAmerica,100,50
Tottenham,England,UnitedKingdom,30,20
VilaReal,VilaReal,Portugal,100,6.25
Guelph,Ontario,Canada,86.9047619,26.47058824
Ayacucho,Ayacucho,Peru,100,0
Chaves,VilaReal,Portugal,100,25
Franca,SaoPaulo,Brazil,100,50
Clausthal-Zellerfeld,LowerSaxony,Germany,100,50
Ouarzazate,Draa-Tafilalet,Morocco,25,100
RedwoodCity,California,UnitedStatesofAmerica,100,0
CoralSprings,Florida,UnitedStatesofAmerica,100,50
Decatur,Illinois,UnitedStatesofAmerica,70.83333333,37.5
MissionViejo,California,UnitedStatesofAmerica,75,75
FortMyers,Florida,UnitedStatesofAmerica,70.58823529,85
Veurne,FlemishRegion,Belgium,87.5,50
Rochester,England,UnitedKingdom,95.83333333,0
Vsetin,,CzechRepublic,62.5,50
Tongchuan,Shaanxi,People'sRepublicofChina,0,50
Baoji,Shaanxi,People'sRepublicofChina,0,50
BadWaldsee,Baden-Wurttemberg,Germany,100,50
Hanzhong,Shaanxi,People'sRepublicofChina,0,100
Ankang,Shaanxi,People'sRepublicofChina,25,75
Albany,Oregon,UnitedStatesofAmerica,75,12.5
Chimbote,Ancash,Peru,0,100
Veraval,Gujarat,India,0,100
Varamin,TehranProvince,Iran,0,50
NakhonPathom,NakhonPathom,Thailand,25,62.5
Sahiwal,Punjab,Pakistan,75,25
PresidentePrudente,SaoPaulo,Brazil,68.75,12.5
PassoFundo,RioGrandedoSul,Brazil,50,75
Koror,,Palau,100,0
Bamenda,Northwest,Cameroon,15,92.85714286
Tsetserleg,ArkhangaiProvince,Mongolia,0,50
Ajman,EmirateofAjman,UnitedArabEmirates,44.64285714,42.30769231
Naxos,,Greece,100,50
Encinitas,California,UnitedStatesofAmerica,75,12.5
Jinchang,Gansu,People'sRepublicofChina,20,0
Tianshui,Gansu,People'sRepublicofChina,0,50
Pingliang,Gansu,People'sRepublicofChina,0,50
Hohhot,InnerMongolia,People'sRepublicofChina,0,50
WeilheiminOberbayern,Bavaria,Germany,100,50
Alexandria,Minnesota,UnitedStatesofAmerica,100,25
LaVega,LaVegaProvince,DominicanRepublic,33.33333333,93.75
Portimao,,Portugal,90,35
Arnprior,Ontario,Canada,100,25
BordjBouArreridj,BordjBouArreridjProvince,Algeria,62.5,0
RoyalLeamingtonSpa,England,UnitedKingdom,92.85714286,0
Dunakeszi,PestCounty,Hungary,50,0
TwinFalls,Idaho,UnitedStatesofAmerica,75,75
Merrillville,Indiana,UnitedStatesofAmerica,87.5,50
Warwick,England,UnitedKingdom,89.28571429,25
Yeovil,England,UnitedKingdom,62.5,37.5
VilaNovadeFamalicao,Braga,Portugal,100,50
Buckow,Brandenburg,Germany,87.5,50
Pila,GreaterPolandVoivodeship,Poland,53.125,0
Ankeny,Iowa,UnitedStatesofAmerica,100,50
Annan,Scotland,UnitedKingdom,50,50
Kos,,Greece,100,25
Bozeman,Montana,UnitedStatesofAmerica,100,5.555555556
Baotou,InnerMongolia,People'sRepublicofChina,28.57142857,33.33333333
Wuhai,InnerMongolia,People'sRepublicofChina,0,50
Chifeng,InnerMongolia,People'sRepublicofChina,0,50
Senta,,Serbia,25,75
Qinzhou,Guangxi,People'sRepublicofChina,0,50
Guigang,Guangxi,People'sRepublicofChina,12.5,50
Greenville,SouthCarolina,UnitedStatesofAmerica,91.25,18.33333333
Warri,DeltaState,Nigeria,0,100
NewBraunfels,Texas,UnitedStatesofAmerica,100,31.25
Pittsfield,Illinois,UnitedStatesofAmerica,100,50
Lapu-Lapu,,Philippines,12.5,87.5
Wheaton,Illinois,UnitedStatesofAmerica,100,0
Macomb,Illinois,UnitedStatesofAmerica,75,0
McHenry,Illinois,UnitedStatesofAmerica,75,75
Lockport,Illinois,UnitedStatesofAmerica,100,0
Quincy,Illinois,UnitedStatesofAmerica,91.66666667,25
Upington,,SouthAfrica,100,12.5
Corning,NewYork,UnitedStatesofAmerica,100,37.5
Kilmarnock,Scotland,UnitedKingdom,75,16.66666667
Telford,England,UnitedKingdom,90.625,31.25
Mariapocs,Szabolcs-Szatmar-BeregCounty,Hungary,100,0
Calbayog,,Philippines,75,50
CrystalLake,Illinois,UnitedStatesofAmerica,68.75,25
Bloomington,Illinois,UnitedStatesofAmerica,93.75,25
Collinsville,Illinois,UnitedStatesofAmerica,75,25
RockIsland,Illinois,UnitedStatesofAmerica,79.16666667,50
Champaign,Illinois,UnitedStatesofAmerica,58.33333333,33.33333333
MountVernon,Illinois,UnitedStatesofAmerica,100,0
Labasa,NorthernDivision,Fiji,50,100
Morden,Manitoba,Canada,25,50
Burlington,Iowa,UnitedStatesofAmerica,87.5,37.5
DeKalb,Illinois,UnitedStatesofAmerica,75,50
Cabudare,Lara,Venezuela,0,100
Orange,NewSouthWales,Australia,100,0
Gulu,,Uganda,100,0
Satara,Maharashtra,India,87.5,56.25
Bradenton,Florida,UnitedStatesofAmerica,83.33333333,42.85714286
Antsirabe,,Madagascar,0,100
HazelPark,Michigan,UnitedStatesofAmerica,25,25
Owerri,ImoState,Nigeria,10,100
Kissimmee,Florida,UnitedStatesofAmerica,70,68.75
Udupi,Karnataka,India,50,37.5
FortPierce,Florida,UnitedStatesofAmerica,75,0
StaraPazova,,Serbia,62.5,50
DeerfieldBeach,Florida,UnitedStatesofAmerica,91.66666667,36.11111111
PasoRobles,California,UnitedStatesofAmerica,100,75
KualaBelait,BelaitDistrict,Brunei,12.5,100
Kharagpur,WestBengal,India,50,55.76923077
Germantown,Tennessee,UnitedStatesofAmerica,100,25
PrinceGeorge,BritishColumbia,Canada,58.33333333,41.66666667
Nachod,,CzechRepublic,100,50
SpisskaStaraVes,PresovRegion,Slovakia,12.5,50
Farah,Farah,Afghanistan,100,0
Bintulu,Sarawak,Malaysia,39.28571429,60
GeneralSantos,,Philippines,66.66666667,66.66666667
Mandurah,WesternAustralia,Australia,37.5,62.5
Ialoveni,IaloveniDistrict,Moldova,25,75
Gore,SouthlandRegion,NewZealand,60,100
Florence,SouthCarolina,UnitedStatesofAmerica,100,50
BalnearioCamboriu,SantaCatarina,Brazil,25,87.5
Yucaipa,California,UnitedStatesofAmerica,50,75
Loei,Loei,Thailand,37.5,50
Begusarai,Bihar,India,44.44444444,55
Sinop,SinopProvince,Turkey,0,75
PowellRiver,BritishColumbia,Canada,100,0
EastChicago,Indiana,UnitedStatesofAmerica,100,50
Thies,ThiesRegion,Senegal,50,25
Masvingo,,Zimbabwe,25,62.5
Temixco,Morelos,Mexico,100,75
CoffsHarbour,NewSouthWales,Australia,100,25
Shizuishan,Ningxia,People'sRepublicofChina,0,50
Gosford,NewSouthWales,Australia,100,0
Babol,MazandaranProvince,Iran,100,0
Kamez,TiranaCounty,Albania,50,100
Potchefstroom,,SouthAfrica,43.75,84.375
Malayer,HamadanProvince,Iran,12.5,50
Geraldton,WesternAustralia,Australia,82.14285714,25
StaraLubovna,PresovRegion,Slovakia,100,75
PortMacquarie,NewSouthWales,Australia,75,46.15384615
Rockhampton,Queensland,Australia,88.63636364,18.75
Fremantle,WesternAustralia,Australia,91.66666667,50
PortLincoln,SouthAustralia,Australia,0,25
Wodonga,NewSouthWales,Australia,100,0
HerveyBay,Queensland,Australia,66.66666667,33.33333333
MountIsa,Queensland,Australia,92.85714286,75
Iguala,Guerrero,Mexico,85,75
Gilgit,Gilgit-Baltistan,Pakistan,75,100
Lorain,Ohio,UnitedStatesofAmerica,0,50
PalmCoast,Florida,UnitedStatesofAmerica,90,55
Lae,MorobeProvince,PapuaNewGuinea,62.5,50
Queenstown,OtagoRegion,NewZealand,90.625,25
Tenterden,England,UnitedKingdom,100,0
Fairfax,SouthCarolina,UnitedStatesofAmerica,78.33333333,28.84615385
Wafangdian,Liaoning,People'sRepublicofChina,0,50
Indaiatuba,SaoPaulo,Brazil,87.5,31.25
Louny,,CzechRepublic,50,0
Nadi,WesternDivision,Fiji,57.14285714,57.14285714
AppleValley,California,UnitedStatesofAmerica,100,0
Raahe,,Finland,100,50
Tomar,Santarem,Portugal,100,75
Teresopolis,RiodeJaneiro,Brazil,75,100
Ghardaia,GhardaiaProvince,Algeria,75,100
Kapfenberg,Styria,Austria,75,0
Killarney,,Ireland,91.66666667,25
PuertodelaCruz,CanaryIslands,Spain,100,62.5
Falkirk,Scotland,UnitedKingdom,100,0
Hollabrunn,LowerAustria,Austria,87.5,50
Araraquara,SaoPaulo,Brazil,58.33333333,50
Ibajay,WesternVisayas,Philippines,50,0
Aracatuba,SaoPaulo,Brazil,50,0
Layyah,Punjab,Pakistan,75,100
Thomasville,NorthCarolina,UnitedStatesofAmerica,87.5,50
HighPoint,NorthCarolina,UnitedStatesofAmerica,75,12.5
Norwich,Connecticut,UnitedStatesofAmerica,92.85714286,50
SanRafael,California,UnitedStatesofAmerica,100,0
NakhonRatchasima,NakhonRatchasima,Thailand,25,64.28571429
MontegoBay,CornwallCounty,Jamaica,50,73.21428571
Lafayette,Indiana,UnitedStatesofAmerica,66.66666667,56.25
Neiva,HuilaDepartment,Colombia,75,75
Kraslava,KraslavaMunicipality,Latvia,50,50
Waterloo,Ontario,Canada,84.72222222,34.72222222
Pondicherry,Puducherry,India,50,59.09090909
Lakeland,Florida,UnitedStatesofAmerica,100,45
Midrand,Gauteng,SouthAfrica,16.66666667,50
Balasore,Odisha,India,21.15384615,58.33333333
Barrington,RhodeIsland,UnitedStatesofAmerica,50,25
LomasdeZamora,BuenosAiresProvince,Argentina,62.5,37.5
Busselton,WesternAustralia,Australia,90,50
Poltsamaa,JogevaCounty,Estonia,100,0
Permet,GjirokasterCounty,Albania,100,0
GrandePrairie,Alberta,Canada,87.5,15.625
Coquitlam,BritishColumbia,Canada,80.95238095,30.88235294
Sialkot,Punjab,Pakistan,37.5,67.70833333
SantaMaria,California,UnitedStatesofAmerica,83.33333333,75
Skarzysko-Kamienna,SwietokrzyskieVoivodeship,Poland,62.5,50
Krugersdorp,Gauteng,SouthAfrica,25,100
Portmore,MiddlesexCounty,Jamaica,38.33333333,70.45454545
Longford,Leinster,Ireland,100,50
Mtwara,MtwaraRegion,Tanzania,50,50
Arrecife,CanaryIslands,Spain,80,0
Asheville,NorthCarolina,UnitedStatesofAmerica,88.88888889,48
Crewe,England,UnitedKingdom,100,0
Tapa,Laane-ViruCounty,Estonia,100,50
Gainesville,Georgia,UnitedStatesofAmerica,100,50
KotaBharu,Kelantan,Malaysia,81.25,56.25
HatYai,Songkhla,Thailand,75,25
EmbudasArtes,SaoPaulo,Brazil,50,50
Dourados,MatoGrossodoSul,Brazil,75,75
Diadema,SaoPaulo,Brazil,41.66666667,75
MontesClaros,MinasGerais,Brazil,50,25
Dumfries,Scotland,UnitedKingdom,100,0
Wicklow,Leinster,Ireland,100,50
Ratlam,MadhyaPradesh,India,65,55
Peristeri,AtticaRegion,Greece,62.5,50
Bolnisi,KvemoKartli,Georgia,0,100
Morgantown,WestVirginia,UnitedStatesofAmerica,86.11111111,75
Atascadero,California,UnitedStatesofAmerica,100,100
Newbury,England,UnitedKingdom,100,0
Ensenada,BajaCalifornia,Mexico,79.41176471,50
Cartagena,BolivarDepartment,Colombia,60,65
Karamay,Xinjiang,People'sRepublicofChina,12.5,50
CitrusHeights,California,UnitedStatesofAmerica,100,50
Mielec,PodkarpackieVoivodeship,Poland,50,50
Wilmington,NorthCarolina,UnitedStatesofAmerica,100,50
Landeck,Tyrol,Austria,87.5,50
Weymouth,England,UnitedKingdom,100,0
Laizhou,Shandong,People'sRepublicofChina,0,50
HuaHin,PrachuapKhiriKhan,Thailand,39.28571429,76.78571429
Singleton,NewSouthWales,Australia,87.5,50
Tupelo,Mississippi,UnitedStatesofAmerica,85.71428571,25
Perry,Georgia,UnitedStatesofAmerica,87.5,50
Davis,California,UnitedStatesofAmerica,75,25
Negombo,WesternProvince,SriLanka,30.55555556,69.44444444
CollegePark,Maryland,UnitedStatesofAmerica,100,0
Bend,Oregon,UnitedStatesofAmerica,100,0
Worthing,England,UnitedKingdom,75,31.25
PrinceAlbert,Saskatchewan,Canada,75,37.5
Srikakulam,AndhraPradesh,India,75,37.5
ChapelHill,NorthCarolina,UnitedStatesofAmerica,83.33333333,41.66666667
Wejherowo,PomeranianVoivodeship,Poland,87.5,50
Ha'il,ḤaʼilProvince,SaudiArabia,41.66666667,41.66666667
Pueblo,Colorado,UnitedStatesofAmerica,95,50
Arlon,Wallonia,Belgium,100,50
Clinton,Iowa,UnitedStatesofAmerica,87.5,50
Gravesend,England,UnitedKingdom,0,100
Renton,Washington,UnitedStatesofAmerica,62.5,16.66666667
SanFranciscodeMacoris,DuarteProvince,DominicanRepublic,75,25
Mawlamyine,MonState,Myanmar,0,50
Saraburi,Saraburi,Thailand,14.28571429,100
FortSmith,NorthwestTerritories,Canada,100,50
SaoLeopoldo,RioGrandedoSul,Brazil,75,100
CamposdosGoytacazes,RiodeJaneiro,Brazil,65,50
Trebinje,RepublikaSrpska,BosniaandHerzegovina,100,37.5
Matamata,WaikatoRegion,NewZealand,100,50
Machakos,,Kenya,75,33.33333333
Highland,California,UnitedStatesofAmerica,50,100
BowlingGreen,Kentucky,UnitedStatesofAmerica,91.66666667,100
Bremerton,Washington,UnitedStatesofAmerica,100,25
CollegeStation,Texas,UnitedStatesofAmerica,77.5,35
Albany,WesternAustralia,Australia,84.375,31.25
Mackay,Queensland,Australia,90,75
Tamworth,England,UnitedKingdom,75,0
Bathurst,NewSouthWales,Australia,91.66666667,37.5
Gladstone,Queensland,Australia,75,56.25
Devonport,Tasmania,Australia,95.83333333,0
Warrnambool,Victoria,Australia,100,25
Whyalla,SouthAustralia,Australia,71.42857143,16.66666667
Dubbo,NewSouthWales,Australia,83.33333333,35
Puli,TaiwanProvince,Taiwan,25,50
Shepparton,Victoria,Australia,75,50
Bathinda,,India,30.68181818,68.75
Paracin,PomoravljeDistrict,Serbia,75,25
Arundel,England,UnitedKingdom,75,0
Nurabad,FarsProvince,Iran,25,50
Nowshahr,MazandaranProvince,Iran,100,50
Najafabad,IsfahanProvince,Iran,0,50
Jaroslaw,PodkarpackieVoivodeship,Poland,25,50
Huaral,Limaregion,Peru,50,25
SanIgnacio,CayoDistrict,Belize,100,75
Ashburton,CanterburyRegion,NewZealand,80,50
Ashford,England,UnitedKingdom,50,0
Ashland,Ohio,UnitedStatesofAmerica,83.33333333,8.333333333
Sokolov,,CzechRepublic,100,50
Chatham,England,UnitedKingdom,80,37.5
Eastleigh,England,UnitedKingdom,0,25
Lagos,,Portugal,75,75
Viamao,RioGrandedoSul,Brazil,100,50
Greensburg,Pennsylvania,UnitedStatesofAmerica,87.5,50
CaboFrio,RiodeJaneiro,Brazil,87.5,62.5
Kedainiai,,Lithuania,60,0
Ylivieska,,Finland,100,0
St.Cloud,Minnesota,UnitedStatesofAmerica,100,0
Sur,AshSharqiyahSouthGovernorate,Oman,75,25
Marilia,SaoPaulo,Brazil,83.33333333,0
Reynosa,TamaulipasState,Mexico,62.5,58.33333333
Matamoros,TamaulipasState,Mexico,75,56.25
Sittwe,,Myanmar,0,25
VelkyMeder,TrnavaRegion,Slovakia,75,50
Stratford,Ontario,Canada,50,41.66666667
SantaMaria,RioGrandedoSul,Brazil,62.5,87.5
Linden,UpperDemerara-Berbice,Guyana,37.5,62.5
Butte,NorthDakota,UnitedStatesofAmerica,75,56.25
MaeHongSon,MaeHongSon,Thailand,50,50
Ballsh,FierCounty,Albania,0,62.5
Jonava,,Lithuania,50,100
Farmington,Connecticut,UnitedStatesofAmerica,75,50
Scarborough,England,UnitedKingdom,100,25
Whangarei,NorthlandRegion,NewZealand,80.76923077,53.57142857
Saldus,,Latvia,100,0
NewRochelle,NewYork,UnitedStatesofAmerica,50,25
PuertoPenasco,Sonora,Mexico,68.75,37.5
Pleasanton,California,UnitedStatesofAmerica,100,0
Barisal,BarisalDivision,Bangladesh,20,50
Battambang,BattambangProvince,Cambodia,66.66666667,50
Corvallis,Oregon,UnitedStatesofAmerica,75,50
Naousa,,Greece,100,0
Chios,NorthAegeanRegion,Greece,87.5,87.5
Villavicencio,Meta,Colombia,100,25
SanJuan,MetroManila,Philippines,25,75
Maynooth,Leinster,Ireland,50,58.33333333
Senica,TrnavaRegion,Slovakia,62.5,50
Savannakhet,SavannakhetProvince,Laos,75,100
VilaRealdeSantoAntonio,,Portugal,75,50
StalowaWola,PodkarpackieVoivodeship,Poland,25,25
LakeForest,California,UnitedStatesofAmerica,87.5,0
Gaithersburg,Maryland,UnitedStatesofAmerica,91.66666667,12.5
Gulbene,GulbeneMunicipality,Latvia,100,0
Easton,Maryland,UnitedStatesofAmerica,100,50
Hyattsville,Maryland,UnitedStatesofAmerica,50,75
Fairfield,Connecticut,UnitedStatesofAmerica,79.16666667,62.5
Partizanske,TrencinRegion,Slovakia,50,50
Trumbull,Connecticut,UnitedStatesofAmerica,91.66666667,25
Laurel,Maryland,UnitedStatesofAmerica,87.5,50
Athens,Ohio,UnitedStatesofAmerica,100,0
Hagerstown,Maryland,UnitedStatesofAmerica,87.5,50
Salisbury,Maryland,UnitedStatesofAmerica,100,0
Georgetown,Delaware,UnitedStatesofAmerica,100,50
Budaors,PestCounty,Hungary,75,0
Svitavy,,CzechRepublic,62.5,50
Askim,Viken,Norway,100,50
Milton,Delaware,UnitedStatesofAmerica,50,100
Richmond,Kentucky,UnitedStatesofAmerica,80.26315789,47.36842105
Bharuch,Gujarat,India,30.55555556,67.85714286
Bhagalpur,Bihar,India,53.75,50
Springs,Gauteng,SouthAfrica,0,50
Lages,SantaCatarina,Brazil,62.5,75
Saveh,MarkaziProvince,Iran,25,75
Hachimantai,IwatePrefecture,Japan,100,0
Rujiena,RujienaMunicipality,Latvia,100,0
Milovice,,CzechRepublic,90,0
Keene,NewHampshire,UnitedStatesofAmerica,100,50
Nonthaburi,Nonthaburi,Thailand,33.33333333,50
Boumerdes,BoumerdesProvince,Algeria,33.33333333,58.33333333
JohnsonCity,Tennessee,UnitedStatesofAmerica,90,20
Milagro,GuayasProvince,Ecuador,0,50
Spartanburg,SouthCarolina,UnitedStatesofAmerica,100,25
LaChorrera,PanamaProvince,Panama,25,75
Kurunegala,NorthWesternProvince,SriLanka,50,100
Peterborough,Ontario,Canada,85,20.83333333
Klaipeda,,Lithuania,75,33.33333333
Wallasey,England,UnitedKingdom,100,25
Victoria,Texas,UnitedStatesofAmerica,100,25
Songea,RuvumaRegion,Tanzania,62.5,75
Songkhla,Songkhla,Thailand,42.85714286,50
Bhiwani,Haryana,India,25,12.5
Prijepolje,ZlatiborDistrict,Serbia,0,50
Bafoussam,WestRegion,Cameroon,0,50
Boquete,ChiriquiProvince,Panama,90,43.75
Banning,California,UnitedStatesofAmerica,80,50
Laitila,,Finland,100,50
Barnstable,Massachusetts,UnitedStatesofAmerica,100,75
Bartlesville,Oklahoma,UnitedStatesofAmerica,75,75
Baruun-Urt,SukhbaatarProvince,Mongolia,37.5,50
Basingstoke,England,UnitedKingdom,100,0
Bathurst,NewBrunswick,Canada,95,50
Baytown,Texas,UnitedStatesofAmerica,100,50
Beaufort,NorthCarolina,UnitedStatesofAmerica,50,75
Beaverlodge,Alberta,Canada,100,50
Beckley,WestVirginia,UnitedStatesofAmerica,100,50
Bochnia,LesserPolandVoivodeship,Poland,60,0
Belmont,California,UnitedStatesofAmerica,100,25
UdonThani,UdonThani,Thailand,40,50
Irapuato,,Mexico,17.5,65
BeniMellal,BeniMellal-Khenifra,Morocco,75,100
Kuantan,Pahang,Malaysia,62.5,75
Benoni,Gauteng,SouthAfrica,50,62.5
Bentonville,Arkansas,UnitedStatesofAmerica,91.66666667,0
York,Pennsylvania,UnitedStatesofAmerica,64.28571429,75
Chesterfield,England,UnitedKingdom,87.5,16.66666667
DelrayBeach,Florida,UnitedStatesofAmerica,100,0
Newport,Oregon,UnitedStatesofAmerica,100,75
Nador,Oriental,Morocco,54.16666667,45.83333333
Krosno,PodkarpackieVoivodeship,Poland,62.5,50
Halifax,England,UnitedKingdom,81.25,50
Beroun,,CzechRepublic,62.5,50
Quilmes,BuenosAiresProvince,Argentina,25,25
Hnusta,BanskaBystricaRegion,Slovakia,62.5,50
GrassValley,California,UnitedStatesofAmerica,62.5,62.5
MountVernon,NewYork,UnitedStatesofAmerica,100,50
NaujojiAkmene,,Lithuania,62.5,50
Tirupur,TamilNadu,India,42.64705882,50
Medford,Oregon,UnitedStatesofAmerica,85.71428571,25
Ukiah,California,UnitedStatesofAmerica,100,50
Dublin,California,UnitedStatesofAmerica,100,0
SannicolauMare,TimișCounty,Romania,75,50
Ojai,California,UnitedStatesofAmerica,87.5,50
Korla,Xinjiang,People'sRepublicofChina,0,50
Malacky,BratislavaRegion,Slovakia,87.5,50
Wheeling,WestVirginia,UnitedStatesofAmerica,70,75
Temecula,California,UnitedStatesofAmerica,71.42857143,27.77777778
Murrieta,California,UnitedStatesofAmerica,100,25
Indio,California,UnitedStatesofAmerica,50,25
MyrtleBeach,SouthCarolina,UnitedStatesofAmerica,87.5,50
Yamanashi,YamanashiPrefecture,Japan,100,0
RedondoBeach,California,UnitedStatesofAmerica,100,37.5
SuratThani,SuratThani,Thailand,37.5,50
Limeira,SaoPaulo,Brazil,12.5,75
Gizycko,Warmian-MasurianVoivodeship,Poland,100,50
Mustvee,JogevaCounty,Estonia,100,50
Petrolina,Pernambuco,Brazil,87.5,75
Itajai,SantaCatarina,Brazil,100,0
Kent,Washington,UnitedStatesofAmerica,100,0
Texarkana,Texas,UnitedStatesofAmerica,64.28571429,75
Kennewick,Washington,UnitedStatesofAmerica,95,20
Phuket,Phuket,Thailand,70.68965517,70.23809524
Crawley,England,UnitedKingdom,50,0
Taunton,England,UnitedKingdom,50,50
Weston-super-Mare,England,UnitedKingdom,68.75,0
RamatHaSharon,TelAvivDistrict,Israel,25,75
Camarillo,California,UnitedStatesofAmerica,100,0
Kearney,Nebraska,UnitedStatesofAmerica,100,75
KlamathFalls,Oregon,UnitedStatesofAmerica,83.33333333,62.5
Roseburg,Oregon,UnitedStatesofAmerica,75,40
KualaTerengganu,Terengganu,Malaysia,35.71428571,70
Danville,California,UnitedStatesofAmerica,100,75
Jelsava,BanskaBystricaRegion,Slovakia,50,50
SpanishTown,MiddlesexCounty,Jamaica,50,100
NorthCharleston,SouthCarolina,UnitedStatesofAmerica,100,50
Nagercoil,TamilNadu,India,37.5,55
Seremban,NegeriSembilan,Malaysia,25,91.66666667
Joniskis,,Lithuania,87.5,50
Livingston,Scotland,UnitedKingdom,66.66666667,25
Jaslo,PodkarpackieVoivodeship,Poland,62.5,50
Szczecinek,WestPomeranianVoivodeship,Poland,75,50
Covilha,CasteloBranco,Portugal,95.83333333,0
Koprivnice,,CzechRepublic,75,50
Mostaganem,MostaganemProvince,Algeria,75,75
JaraguadoSul,SantaCatarina,Brazil,87.5,37.5
Mora,DalarnaCounty,Sweden,75,0
Oroville,California,UnitedStatesofAmerica,100,0
Madera,California,UnitedStatesofAmerica,75,50
Glendora,California,UnitedStatesofAmerica,50,25
PraiaGrande,SaoPaulo,Brazil,75,100
Nyala,SouthDarfur,Sudan,100,0
Onitsha,AnambraState,Nigeria,0,75
WadMadani,Gezira,Sudan,100,25
PanamaCity,Florida,UnitedStatesofAmerica,50,37.5
Longview,Texas,UnitedStatesofAmerica,85,75
Cary,NorthCarolina,UnitedStatesofAmerica,50,62.5
Hamilton,Ohio,UnitedStatesofAmerica,87.5,50
Marietta,Georgia,UnitedStatesofAmerica,80.55555556,10
Stillwater,Oklahoma,UnitedStatesofAmerica,93.75,50
Harlow,England,UnitedKingdom,50,0
Kalispell,Montana,UnitedStatesofAmerica,89.28571429,0
Livonia,Michigan,UnitedStatesofAmerica,100,25
Montclair,California,UnitedStatesofAmerica,75,0
Soroca,SorocaDistrict,Moldova,75,75
Nanded,Maharashtra,India,38.23529412,53.57142857
Sargodha,Punjab,Pakistan,68.75,37.5
Klang,Selangor,Malaysia,30,75
ChiangRai,ChiangRai,Thailand,22.36842105,62.5
Manhattan,Kansas,UnitedStatesofAmerica,100,0
Dartford,England,UnitedKingdom,50,75
Tlokweng,South-EastDistrict,Botswana,62.5,75
Bilaspur,Chhattisgarh,India,31.57894737,75
Chandrapur,Maharashtra,India,11.11111111,68.33333333
Paro,ParoDistrict,Bhutan,75,50
Eslamshahr,TehranProvince,Iran,0,50
