Region,Country,State,City,Month,Day,Year,AvgTemperature,
Europe,United Kingdom,,Belfast,12,29,2016,45.2,0
Europe,United Kingdom,,Belfast,12,30,2016,52.3,0
Europe,United Kingdom,,Belfast,12,31,2016,49.8,1
Europe,United Kingdom,,Belfast,1,1,2017,42.7,0
Europe,United Kingdom,,Belfast,1,2,2017,37.9,0
Europe,United Kingdom,,Belfast,1,3,2017,43,0
Europe,United Kingdom,,Belfast,1,4,2017,42.5,0
Europe,United Kingdom,,Belfast,1,5,2017,42.7,0
Europe,United Kingdom,,Belfast,1,6,2017,50.2,0
Europe,United Kingdom,,Belfast,1,7,2017,49.2,0
Europe,United Kingdom,,Belfast,1,8,2017,50,0
Europe,United Kingdom,,Belfast,1,9,2017,42.6,0
Europe,United Kingdom,,Belfast,1,10,2017,48.1,0
Europe,United Kingdom,,Belfast,1,11,2017,42.6,0
Europe,United Kingdom,,Belfast,1,12,2017,35.9,0
Europe,United Kingdom,,Belfast,1,13,2017,37.4,0
Europe,United Kingdom,,Belfast,1,14,2017,41.7,0
Europe,United Kingdom,,Belfast,1,15,2017,49.7,0
Europe,United Kingdom,,Belfast,1,16,2017,49.8,0
Europe,United Kingdom,,Belfast,1,17,2017,48.5,0
Europe,United Kingdom,,Belfast,1,18,2017,47.4,0
Europe,United Kingdom,,Belfast,1,19,2017,44.6,0
Europe,United Kingdom,,Belfast,1,20,2017,44.5,0
Europe,United Kingdom,,Belfast,1,21,2017,40.5,0
Europe,United Kingdom,,Belfast,1,22,2017,37.4,0
Europe,United Kingdom,,Belfast,1,23,2017,41.2,0
Europe,United Kingdom,,Belfast,1,24,2017,50.1,0
Europe,United Kingdom,,Belfast,1,25,2017,48.2,0
Europe,United Kingdom,,Belfast,1,26,2017,41.5,0
Europe,United Kingdom,,Belfast,1,27,2017,43.2,0
Europe,United Kingdom,,Belfast,1,28,2017,41.1,0
Europe,United Kingdom,,Belfast,1,29,2017,38.9,0
Europe,United Kingdom,,Belfast,1,30,2017,45.1,1
Europe,United Kingdom,,Belfast,1,31,2017,48.6,0
Europe,United Kingdom,,Belfast,2,1,2017,48,0
Europe,United Kingdom,,Belfast,2,2,2017,51.1,0
Europe,United Kingdom,,Belfast,2,3,2017,42.8,0
Europe,United Kingdom,,Belfast,2,4,2017,40.3,0
Europe,United Kingdom,,Belfast,2,5,2017,37.6,0
Europe,United Kingdom,,Belfast,2,6,2017,41.7,0
Europe,United Kingdom,,Belfast,2,7,2017,41.2,0
Europe,United Kingdom,,Belfast,2,8,2017,39.4,0
Europe,United Kingdom,,Belfast,2,9,2017,39.3,0
Europe,United Kingdom,,Belfast,2,10,2017,37.4,0
Europe,United Kingdom,,Belfast,2,11,2017,39.5,0
Europe,United Kingdom,,Belfast,2,12,2017,39.7,0
Europe,United Kingdom,,Belfast,2,13,2017,44.4,0
Europe,United Kingdom,,Belfast,2,14,2017,43.5,0
Europe,United Kingdom,,Belfast,2,15,2017,49.1,0
Europe,United Kingdom,,Belfast,2,16,2017,47.5,0
Europe,United Kingdom,,Belfast,2,17,2017,47.8,0
Europe,United Kingdom,,Belfast,2,18,2017,50.6,0
Europe,United Kingdom,,Belfast,2,19,2017,51,0
Europe,United Kingdom,,Belfast,2,20,2017,52.5,0
Europe,United Kingdom,,Belfast,2,21,2017,49.8,0
Europe,United Kingdom,,Belfast,2,22,2017,45.7,0
Europe,United Kingdom,,Belfast,2,23,2017,41.7,0
Europe,United Kingdom,,Belfast,2,24,2017,42.4,0
Europe,United Kingdom,,Belfast,2,25,2017,48.8,0
Europe,United Kingdom,,Belfast,2,26,2017,45.2,0
Europe,United Kingdom,,Belfast,2,27,2017,39,0
Europe,United Kingdom,,Belfast,2,28,2017,39.8,1
Europe,United Kingdom,,Belfast,3,1,2017,41.1,0
Europe,United Kingdom,,Belfast,3,2,2017,40.9,0
Europe,United Kingdom,,Belfast,3,3,2017,42.7,0
Europe,United Kingdom,,Belfast,3,4,2017,45.3,0
Europe,United Kingdom,,Belfast,3,5,2017,41.7,0
Europe,United Kingdom,,Belfast,3,6,2017,42.2,0
Europe,United Kingdom,,Belfast,3,7,2017,42.9,0
Europe,United Kingdom,,Belfast,3,8,2017,49.4,0
Europe,United Kingdom,,Belfast,3,9,2017,48.7,0
Europe,United Kingdom,,Belfast,3,10,2017,50.8,0
Europe,United Kingdom,,Belfast,3,11,2017,51.1,0
Europe,United Kingdom,,Belfast,3,12,2017,48.8,0
Europe,United Kingdom,,Belfast,3,13,2017,53.5,0
Europe,United Kingdom,,Belfast,3,14,2017,52.4,0
Europe,United Kingdom,,Belfast,3,15,2017,51.2,0
Europe,United Kingdom,,Belfast,3,16,2017,47.3,0
Europe,United Kingdom,,Belfast,3,17,2017,48.4,0
Europe,United Kingdom,,Belfast,3,18,2017,52.3,0
Europe,United Kingdom,,Belfast,3,19,2017,51.7,0
Europe,United Kingdom,,Belfast,3,20,2017,44.9,0
Europe,United Kingdom,,Belfast,3,21,2017,39.9,0
Europe,United Kingdom,,Belfast,3,22,2017,41.2,0
Europe,United Kingdom,,Belfast,3,23,2017,45.1,0
Europe,United Kingdom,,Belfast,3,24,2017,45.6,0
Europe,United Kingdom,,Belfast,3,25,2017,46.8,0
Europe,United Kingdom,,Belfast,3,26,2017,48.8,0
Europe,United Kingdom,,Belfast,3,27,2017,49.7,0
Europe,United Kingdom,,Belfast,3,28,2017,48.4,0
Europe,United Kingdom,,Belfast,3,29,2017,52.7,0
Europe,United Kingdom,,Belfast,3,30,2017,54.4,0
Europe,United Kingdom,,Belfast,3,31,2017,52.6,1
Europe,United Kingdom,,Belfast,4,1,2017,49.4,0
Europe,United Kingdom,,Belfast,4,2,2017,48.6,0
Europe,United Kingdom,,Belfast,4,3,2017,50.3,0
Europe,United Kingdom,,Belfast,4,4,2017,49.8,0
Europe,United Kingdom,,Belfast,4,5,2017,49.6,0
Europe,United Kingdom,,Belfast,4,6,2017,50.4,0
Europe,United Kingdom,,Belfast,4,7,2017,49.3,0
Europe,United Kingdom,,Belfast,4,8,2017,49.7,0
Europe,United Kingdom,,Belfast,4,9,2017,50.3,0
Europe,United Kingdom,,Belfast,4,10,2017,48.2,0
Europe,United Kingdom,,Belfast,4,11,2017,51.4,0
Europe,United Kingdom,,Belfast,4,12,2017,49.8,0
Europe,United Kingdom,,Belfast,4,13,2017,48.3,0
Europe,United Kingdom,,Belfast,4,14,2017,48.7,0
Europe,United Kingdom,,Belfast,4,15,2017,47.2,0
Europe,United Kingdom,,Belfast,4,16,2017,48.9,0
Europe,United Kingdom,,Belfast,4,17,2017,47,0
Europe,United Kingdom,,Belfast,4,18,2017,46,0
Europe,United Kingdom,,Belfast,4,19,2017,53.3,0
Europe,United Kingdom,,Belfast,4,20,2017,53.8,0
Europe,United Kingdom,,Belfast,4,21,2017,52.5,0
Europe,United Kingdom,,Belfast,4,22,2017,47.4,0
Europe,United Kingdom,,Belfast,4,23,2017,49.5,0
Europe,United Kingdom,,Belfast,4,24,2017,44.3,0
Europe,United Kingdom,,Belfast,4,25,2017,44.9,0
Europe,United Kingdom,,Belfast,4,26,2017,44.8,0
Europe,United Kingdom,,Belfast,4,27,2017,46.6,0
Europe,United Kingdom,,Belfast,4,28,2017,49.3,0
Europe,United Kingdom,,Belfast,4,29,2017,51.1,0
Europe,United Kingdom,,Belfast,4,30,2017,53.5,1
Europe,United Kingdom,,Belfast,5,1,2017,55.8,0
Europe,United Kingdom,,Belfast,5,2,2017,55.5,0
Europe,United Kingdom,,Belfast,5,3,2017,54.6,0
Europe,United Kingdom,,Belfast,5,4,2017,54.7,0
Europe,United Kingdom,,Belfast,5,5,2017,54.5,0
Europe,United Kingdom,,Belfast,5,6,2017,53.8,0
Europe,United Kingdom,,Belfast,5,7,2017,58.2,0
Europe,United Kingdom,,Belfast,5,8,2017,53.5,0
Europe,United Kingdom,,Belfast,5,9,2017,53.4,0
Europe,United Kingdom,,Belfast,5,10,2017,55,0
Europe,United Kingdom,,Belfast,5,11,2017,57,0
Europe,United Kingdom,,Belfast,5,12,2017,55.5,0
Europe,United Kingdom,,Belfast,5,13,2017,55.2,0
Europe,United Kingdom,,Belfast,5,14,2017,55.8,0
Europe,United Kingdom,,Belfast,5,15,2017,56.5,0
Europe,United Kingdom,,Belfast,5,16,2017,61,0
Europe,United Kingdom,,Belfast,5,17,2017,55,0
Europe,United Kingdom,,Belfast,5,18,2017,52.1,0
Europe,United Kingdom,,Belfast,5,19,2017,54.3,0
Europe,United Kingdom,,Belfast,5,20,2017,54.7,0
Europe,United Kingdom,,Belfast,5,21,2017,55.7,0
Europe,United Kingdom,,Belfast,5,22,2017,59.7,0
Europe,United Kingdom,,Belfast,5,23,2017,61.6,0
Europe,United Kingdom,,Belfast,5,24,2017,64.5,0
Europe,United Kingdom,,Belfast,5,25,2017,62.4,0
Europe,United Kingdom,,Belfast,5,26,2017,70,0
Europe,United Kingdom,,Belfast,5,27,2017,61.5,0
Europe,United Kingdom,,Belfast,5,28,2017,58.6,0
Europe,United Kingdom,,Belfast,5,29,2017,55,0
Europe,United Kingdom,,Belfast,5,30,2017,59.2,0
Europe,United Kingdom,,Belfast,5,31,2017,58.9,1
Europe,United Kingdom,,Belfast,6,1,2017,57.2,0
Europe,United Kingdom,,Belfast,6,2,2017,59.8,0
Europe,United Kingdom,,Belfast,6,3,2017,58.4,0
Europe,United Kingdom,,Belfast,6,4,2017,54.1,0
Europe,United Kingdom,,Belfast,6,5,2017,55.9,0
Europe,United Kingdom,,Belfast,6,6,2017,54.5,0
Europe,United Kingdom,,Belfast,6,7,2017,56.6,0
Europe,United Kingdom,,Belfast,6,8,2017,56.7,0
Europe,United Kingdom,,Belfast,6,9,2017,60.5,0
Europe,United Kingdom,,Belfast,6,10,2017,63.6,0
Europe,United Kingdom,,Belfast,6,11,2017,59.3,0
Europe,United Kingdom,,Belfast,6,12,2017,58.8,0
Europe,United Kingdom,,Belfast,6,13,2017,62.4,0
Europe,United Kingdom,,Belfast,6,14,2017,59.8,0
Europe,United Kingdom,,Belfast,6,15,2017,59.2,0
Europe,United Kingdom,,Belfast,6,16,2017,63.7,0
Europe,United Kingdom,,Belfast,6,17,2017,67.3,0
Europe,United Kingdom,,Belfast,6,18,2017,67.2,0
Europe,United Kingdom,,Belfast,6,19,2017,63.7,0
Europe,United Kingdom,,Belfast,6,20,2017,61.9,0
Europe,United Kingdom,,Belfast,6,21,2017,67,0
Europe,United Kingdom,,Belfast,6,22,2017,59.7,0
Europe,United Kingdom,,Belfast,6,23,2017,60.6,0
Europe,United Kingdom,,Belfast,6,24,2017,59,0
Europe,United Kingdom,,Belfast,6,25,2017,57.6,0
Europe,United Kingdom,,Belfast,6,26,2017,57.3,0
Europe,United Kingdom,,Belfast,6,27,2017,59.3,0
Europe,United Kingdom,,Belfast,6,28,2017,57.4,0
Europe,United Kingdom,,Belfast,6,29,2017,54,0
Europe,United Kingdom,,Belfast,6,30,2017,56.9,1
Europe,United Kingdom,,Belfast,7,1,2017,58.2,0
Europe,United Kingdom,,Belfast,7,2,2017,61.2,0
Europe,United Kingdom,,Belfast,7,3,2017,58.9,0
Europe,United Kingdom,,Belfast,7,4,2017,56.5,0
Europe,United Kingdom,,Belfast,7,5,2017,59.7,0
Europe,United Kingdom,,Belfast,7,6,2017,64.3,0
Europe,United Kingdom,,Belfast,7,7,2017,60.3,0
Europe,United Kingdom,,Belfast,7,8,2017,62.6,0
Europe,United Kingdom,,Belfast,7,9,2017,59.3,0
Europe,United Kingdom,,Belfast,7,10,2017,57.2,0
Europe,United Kingdom,,Belfast,7,11,2017,59.1,0
Europe,United Kingdom,,Belfast,7,12,2017,61.9,0
Europe,United Kingdom,,Belfast,7,13,2017,61.2,0
Europe,United Kingdom,,Belfast,7,14,2017,59.3,0
Europe,United Kingdom,,Belfast,7,15,2017,66,0
Europe,United Kingdom,,Belfast,7,16,2017,62.8,0
Europe,United Kingdom,,Belfast,7,17,2017,64.9,0
Europe,United Kingdom,,Belfast,7,18,2017,67.5,0
Europe,United Kingdom,,Belfast,7,19,2017,61.5,0
Europe,United Kingdom,,Belfast,7,20,2017,57.5,0
Europe,United Kingdom,,Belfast,7,21,2017,57.8,0
Europe,United Kingdom,,Belfast,7,22,2017,59.9,0
Europe,United Kingdom,,Belfast,7,23,2017,63.9,0
Europe,United Kingdom,,Belfast,7,24,2017,65.8,0
Europe,United Kingdom,,Belfast,7,25,2017,61.7,0
Europe,United Kingdom,,Belfast,7,26,2017,61.5,0
Europe,United Kingdom,,Belfast,7,27,2017,58.4,0
Europe,United Kingdom,,Belfast,7,28,2017,60.6,0
Europe,United Kingdom,,Belfast,7,29,2017,60.9,0
Europe,United Kingdom,,Belfast,7,30,2017,57.7,0
Europe,United Kingdom,,Belfast,7,31,2017,59.2,1
Europe,United Kingdom,,Belfast,8,1,2017,59.5,0
Europe,United Kingdom,,Belfast,8,2,2017,59.6,0
Europe,United Kingdom,,Belfast,8,3,2017,63.1,0
Europe,United Kingdom,,Belfast,8,4,2017,60,0
Europe,United Kingdom,,Belfast,8,5,2017,57.9,0
Europe,United Kingdom,,Belfast,8,6,2017,58.1,0
Europe,United Kingdom,,Belfast,8,7,2017,58.1,0
Europe,United Kingdom,,Belfast,8,8,2017,58.8,0
Europe,United Kingdom,,Belfast,8,9,2017,61,0
Europe,United Kingdom,,Belfast,8,10,2017,59.8,0
Europe,United Kingdom,,Belfast,8,11,2017,62.7,0
Europe,United Kingdom,,Belfast,8,12,2017,59.4,0
Europe,United Kingdom,,Belfast,8,13,2017,57.9,0
Europe,United Kingdom,,Belfast,8,14,2017,61.2,0
Europe,United Kingdom,,Belfast,8,15,2017,60.4,0
Europe,United Kingdom,,Belfast,8,16,2017,60.2,0
Europe,United Kingdom,,Belfast,8,17,2017,61.8,0
Europe,United Kingdom,,Belfast,8,18,2017,58,0
Europe,United Kingdom,,Belfast,8,19,2017,58.9,0
Europe,United Kingdom,,Belfast,8,20,2017,57.6,0
Europe,United Kingdom,,Belfast,8,21,2017,60.1,0
Europe,United Kingdom,,Belfast,8,22,2017,61.9,0
Europe,United Kingdom,,Belfast,8,23,2017,62.5,0
Europe,United Kingdom,,Belfast,8,24,2017,60.4,0
Europe,United Kingdom,,Belfast,8,25,2017,59.8,0
Europe,United Kingdom,,Belfast,8,26,2017,60.1,0
Europe,United Kingdom,,Belfast,8,27,2017,63.2,0
Europe,United Kingdom,,Belfast,8,28,2017,62.3,0
Europe,United Kingdom,,Belfast,8,29,2017,55.4,0
Europe,United Kingdom,,Belfast,8,30,2017,56.7,0
Europe,United Kingdom,,Belfast,8,31,2017,57.4,1
Europe,United Kingdom,,Belfast,9,1,2017,57,0
Europe,United Kingdom,,Belfast,9,2,2017,58.9,0
Europe,United Kingdom,,Belfast,9,3,2017,58,0
Europe,United Kingdom,,Belfast,9,4,2017,62.1,0
Europe,United Kingdom,,Belfast,9,5,2017,58.8,0
Europe,United Kingdom,,Belfast,9,6,2017,57,0
Europe,United Kingdom,,Belfast,9,7,2017,57.4,0
Europe,United Kingdom,,Belfast,9,8,2017,56.2,0
Europe,United Kingdom,,Belfast,9,9,2017,58.1,0
Europe,United Kingdom,,Belfast,9,10,2017,54.3,0
Europe,United Kingdom,,Belfast,9,11,2017,56.5,0
Europe,United Kingdom,,Belfast,9,12,2017,53,0
Europe,United Kingdom,,Belfast,9,13,2017,52,0
Europe,United Kingdom,,Belfast,9,14,2017,53.4,0
Europe,United Kingdom,,Belfast,9,15,2017,54.9,0
Europe,United Kingdom,,Belfast,9,16,2017,50.6,0
Europe,United Kingdom,,Belfast,9,17,2017,54.7,0
Europe,United Kingdom,,Belfast,9,18,2017,54.1,0
Europe,United Kingdom,,Belfast,9,19,2017,56,0
Europe,United Kingdom,,Belfast,9,20,2017,57.3,0
Europe,United Kingdom,,Belfast,9,21,2017,55.6,0
Europe,United Kingdom,,Belfast,9,22,2017,56.8,0
Europe,United Kingdom,,Belfast,9,23,2017,59,0
Europe,United Kingdom,,Belfast,9,24,2017,59.8,0
Europe,United Kingdom,,Belfast,9,25,2017,55.6,0
Europe,United Kingdom,,Belfast,9,26,2017,57.3,0
Europe,United Kingdom,,Belfast,9,27,2017,58.1,0
Europe,United Kingdom,,Belfast,9,28,2017,56.3,0
Europe,United Kingdom,,Belfast,9,29,2017,55.3,0
Europe,United Kingdom,,Belfast,9,30,2017,52.1,1
Europe,United Kingdom,,Belfast,10,1,2017,57.6,0
Europe,United Kingdom,,Belfast,10,2,2017,55,0
Europe,United Kingdom,,Belfast,10,3,2017,52.6,0
Europe,United Kingdom,,Belfast,10,4,2017,53.6,0
Europe,United Kingdom,,Belfast,10,5,2017,52.4,0
Europe,United Kingdom,,Belfast,10,6,2017,51.2,0
Europe,United Kingdom,,Belfast,10,7,2017,55.2,0
Europe,United Kingdom,,Belfast,10,8,2017,56,0
Europe,United Kingdom,,Belfast,10,9,2017,54.6,0
Europe,United Kingdom,,Belfast,10,10,2017,54.3,0
Europe,United Kingdom,,Belfast,10,11,2017,55,0
Europe,United Kingdom,,Belfast,10,12,2017,54.6,0
Europe,United Kingdom,,Belfast,10,13,2017,61.4,0
Europe,United Kingdom,,Belfast,10,14,2017,57.9,0
Europe,United Kingdom,,Belfast,10,15,2017,58.4,0
Europe,United Kingdom,,Belfast,10,16,2017,56.5,0
Europe,United Kingdom,,Belfast,10,17,2017,53.1,0
Europe,United Kingdom,,Belfast,10,18,2017,50.1,0
Europe,United Kingdom,,Belfast,10,19,2017,56.5,0
Europe,United Kingdom,,Belfast,10,20,2017,51.8,0
Europe,United Kingdom,,Belfast,10,21,2017,54.8,0
Europe,United Kingdom,,Belfast,10,22,2017,51.2,0
Europe,United Kingdom,,Belfast,10,23,2017,56.4,0
Europe,United Kingdom,,Belfast,10,24,2017,54.2,0
Europe,United Kingdom,,Belfast,10,25,2017,53.6,0
Europe,United Kingdom,,Belfast,10,26,2017,52,0
Europe,United Kingdom,,Belfast,10,27,2017,48.8,0
Europe,United Kingdom,,Belfast,10,28,2017,54.6,0
Europe,United Kingdom,,Belfast,10,29,2017,51.3,0
Europe,United Kingdom,,Belfast,10,30,2017,46.2,0
Europe,United Kingdom,,Belfast,10,31,2017,54.3,1
Europe,United Kingdom,,Belfast,11,1,2017,52.9,0
Europe,United Kingdom,,Belfast,11,2,2017,49.6,0
Europe,United Kingdom,,Belfast,11,3,2017,48.1,0
Europe,United Kingdom,,Belfast,11,4,2017,44.6,0
Europe,United Kingdom,,Belfast,11,5,2017,43.2,0
Europe,United Kingdom,,Belfast,11,6,2017,48.6,0
Europe,United Kingdom,,Belfast,11,7,2017,45.1,0
Europe,United Kingdom,,Belfast,11,8,2017,42.1,0
Europe,United Kingdom,,Belfast,11,9,2017,50.8,0
Europe,United Kingdom,,Belfast,11,10,2017,46.3,0
Europe,United Kingdom,,Belfast,11,11,2017,44.3,0
Europe,United Kingdom,,Belfast,11,12,2017,42.4,0
Europe,United Kingdom,,Belfast,11,13,2017,41.2,0
Europe,United Kingdom,,Belfast,11,14,2017,50.1,0
Europe,United Kingdom,,Belfast,11,15,2017,47,0
Europe,United Kingdom,,Belfast,11,16,2017,46.1,0
Europe,United Kingdom,,Belfast,11,17,2017,41.4,0
Europe,United Kingdom,,Belfast,11,18,2017,43.7,0
Europe,United Kingdom,,Belfast,11,19,2017,41.9,0
Europe,United Kingdom,,Belfast,11,20,2017,52.1,0
Europe,United Kingdom,,Belfast,11,21,2017,54,0
Europe,United Kingdom,,Belfast,11,22,2017,42.7,0
Europe,United Kingdom,,Belfast,11,23,2017,38.6,0
Europe,United Kingdom,,Belfast,11,24,2017,36.2,0
Europe,United Kingdom,,Belfast,11,25,2017,37.5,0
Europe,United Kingdom,,Belfast,11,26,2017,42.3,0
Europe,United Kingdom,,Belfast,11,27,2017,43.1,0
Europe,United Kingdom,,Belfast,11,28,2017,41.5,0
Europe,United Kingdom,,Belfast,11,29,2017,39.4,0
Europe,United Kingdom,,Belfast,11,30,2017,39.9,1
Europe,United Kingdom,,Belfast,12,1,2017,39.6,0
Europe,United Kingdom,,Belfast,12,2,2017,46,0
Europe,United Kingdom,,Belfast,12,3,2017,48.4,0
Europe,United Kingdom,,Belfast,12,4,2017,46.7,0
Europe,United Kingdom,,Belfast,12,5,2017,45.7,0
Europe,United Kingdom,,Belfast,12,6,2017,52,0
Europe,United Kingdom,,Belfast,12,7,2017,42.9,0
Europe,United Kingdom,,Belfast,12,8,2017,33.9,0
Europe,United Kingdom,,Belfast,12,9,2017,33.3,0
Europe,United Kingdom,,Belfast,12,10,2017,32.9,0
Europe,United Kingdom,,Belfast,12,11,2017,32.9,0
Europe,United Kingdom,,Belfast,12,12,2017,36,0
Europe,United Kingdom,,Belfast,12,13,2017,38.7,0
Europe,United Kingdom,,Belfast,12,14,2017,38.5,0
Europe,United Kingdom,,Belfast,12,15,2017,41.1,0
Europe,United Kingdom,,Belfast,12,16,2017,39.6,0
Europe,United Kingdom,,Belfast,12,17,2017,45.4,0
Europe,United Kingdom,,Belfast,12,18,2017,42.4,0
Europe,United Kingdom,,Belfast,12,19,2017,50.7,0
Europe,United Kingdom,,Belfast,12,20,2017,50.9,0
Europe,United Kingdom,,Belfast,12,21,2017,47.7,0
Europe,United Kingdom,,Belfast,12,22,2017,48.8,0
Europe,United Kingdom,,Belfast,12,23,2017,51.9,0
Europe,United Kingdom,,Belfast,12,24,2017,52.7,0
Europe,United Kingdom,,Belfast,12,25,2017,43.8,0
Europe,United Kingdom,,Belfast,12,26,2017,37.4,0
Europe,United Kingdom,,Belfast,12,27,2017,36.7,0
Europe,United Kingdom,,Belfast,12,28,2017,34.2,0
Europe,United Kingdom,,Belfast,12,29,2017,39.2,0
Europe,United Kingdom,,Belfast,12,30,2017,38.6,0
Europe,United Kingdom,,Belfast,12,31,2017,43,1
Europe,United Kingdom,,Belfast,1,1,2018,41.3,0
Europe,United Kingdom,,Belfast,1,2,2018,42.5,0
Europe,United Kingdom,,Belfast,1,3,2018,44.3,0
Europe,United Kingdom,,Belfast,1,4,2018,-99,0
Europe,United Kingdom,,Belfast,1,5,2018,37.8,0
Europe,United Kingdom,,Belfast,1,6,2018,39.4,0
Europe,United Kingdom,,Belfast,1,7,2018,31,0
Europe,United Kingdom,,Belfast,1,8,2018,36.3,0
Europe,United Kingdom,,Belfast,1,9,2018,41.7,0
Europe,United Kingdom,,Belfast,1,10,2018,37.7,0
Europe,United Kingdom,,Belfast,1,11,2018,39.6,0
Europe,United Kingdom,,Belfast,1,12,2018,44.1,0
Europe,United Kingdom,,Belfast,1,13,2018,45.8,0
Europe,United Kingdom,,Belfast,1,14,2018,44.1,0
Europe,United Kingdom,,Belfast,1,15,2018,43.5,0
Europe,United Kingdom,,Belfast,1,16,2018,34.5,0
Europe,United Kingdom,,Belfast,1,17,2018,37,0
Europe,United Kingdom,,Belfast,1,18,2018,37,0
Europe,United Kingdom,,Belfast,1,19,2018,35.7,0
Europe,United Kingdom,,Belfast,1,20,2018,34.9,0
Europe,United Kingdom,,Belfast,1,21,2018,40,0
Europe,United Kingdom,,Belfast,1,22,2018,44.9,0
Europe,United Kingdom,,Belfast,1,23,2018,49.4,0
Europe,United Kingdom,,Belfast,1,24,2018,45.3,0
Europe,United Kingdom,,Belfast,1,25,2018,41.3,0
Europe,United Kingdom,,Belfast,1,26,2018,41,0
Europe,United Kingdom,,Belfast,1,27,2018,48.6,0
Europe,United Kingdom,,Belfast,1,28,2018,52.1,0
Europe,United Kingdom,,Belfast,1,29,2018,44.9,0
Europe,United Kingdom,,Belfast,1,30,2018,41.2,0
Europe,United Kingdom,,Belfast,1,31,2018,38.5,1
Europe,United Kingdom,,Belfast,2,1,2018,40.6,0
Europe,United Kingdom,,Belfast,2,2,2018,42.5,0
Europe,United Kingdom,,Belfast,2,3,2018,40.5,0
Europe,United Kingdom,,Belfast,2,4,2018,38.7,0
Europe,United Kingdom,,Belfast,2,5,2018,33,0
Europe,United Kingdom,,Belfast,2,6,2018,35.4,0
Europe,United Kingdom,,Belfast,2,7,2018,34.9,0
Europe,United Kingdom,,Belfast,2,8,2018,42.9,0
Europe,United Kingdom,,Belfast,2,9,2018,37,0
Europe,United Kingdom,,Belfast,2,10,2018,42.6,0
Europe,United Kingdom,,Belfast,2,11,2018,35.3,0
Europe,United Kingdom,,Belfast,2,12,2018,36.9,0
Europe,United Kingdom,,Belfast,2,13,2018,39.3,0
Europe,United Kingdom,,Belfast,2,14,2018,42.9,0
Europe,United Kingdom,,Belfast,2,15,2018,38.3,0
Europe,United Kingdom,,Belfast,2,16,2018,40.5,0
Europe,United Kingdom,,Belfast,2,17,2018,41.3,0
Europe,United Kingdom,,Belfast,2,18,2018,41.9,0
Europe,United Kingdom,,Belfast,2,19,2018,50.9,0
Europe,United Kingdom,,Belfast,2,20,2018,43.7,0
Europe,United Kingdom,,Belfast,2,21,2018,40.1,0
Europe,United Kingdom,,Belfast,2,22,2018,41.7,0
Europe,United Kingdom,,Belfast,2,23,2018,39.7,0
Europe,United Kingdom,,Belfast,2,24,2018,36.7,0
Europe,United Kingdom,,Belfast,2,25,2018,38.1,0
Europe,United Kingdom,,Belfast,2,26,2018,35.4,0
Europe,United Kingdom,,Belfast,2,27,2018,34.2,0
Europe,United Kingdom,,Belfast,2,28,2018,29.4,1
Europe,United Kingdom,,Belfast,3,1,2018,29.9,0
Europe,United Kingdom,,Belfast,3,2,2018,34.6,0
Europe,United Kingdom,,Belfast,3,3,2018,34.5,0
Europe,United Kingdom,,Belfast,3,4,2018,37,0
Europe,United Kingdom,,Belfast,3,5,2018,40.9,0
Europe,United Kingdom,,Belfast,3,6,2018,40.5,0
Europe,United Kingdom,,Belfast,3,7,2018,40.5,0
Europe,United Kingdom,,Belfast,3,8,2018,38.2,0
Europe,United Kingdom,,Belfast,3,9,2018,39.4,0
Europe,United Kingdom,,Belfast,3,10,2018,43.2,0
Europe,United Kingdom,,Belfast,3,11,2018,42.2,0
Europe,United Kingdom,,Belfast,3,12,2018,44.1,0
Europe,United Kingdom,,Belfast,3,13,2018,43.1,0
Europe,United Kingdom,,Belfast,3,14,2018,45.3,0
Europe,United Kingdom,,Belfast,3,15,2018,45,0
Europe,United Kingdom,,Belfast,3,16,2018,43.8,0
Europe,United Kingdom,,Belfast,3,17,2018,36,0
Europe,United Kingdom,,Belfast,3,18,2018,34.1,0
Europe,United Kingdom,,Belfast,3,19,2018,38.2,0
Europe,United Kingdom,,Belfast,3,20,2018,37.6,0
Europe,United Kingdom,,Belfast,3,21,2018,42.4,0
Europe,United Kingdom,,Belfast,3,22,2018,45.5,0
Europe,United Kingdom,,Belfast,3,23,2018,45,0
Europe,United Kingdom,,Belfast,3,24,2018,42.2,0
Europe,United Kingdom,,Belfast,3,25,2018,43.5,0
Europe,United Kingdom,,Belfast,3,26,2018,42.6,0
Europe,United Kingdom,,Belfast,3,27,2018,46,0
Europe,United Kingdom,,Belfast,3,28,2018,41.8,0
Europe,United Kingdom,,Belfast,3,29,2018,40.4,0
Europe,United Kingdom,,Belfast,3,30,2018,41.3,0
Europe,United Kingdom,,Belfast,3,31,2018,41.6,1
Europe,United Kingdom,,Belfast,4,1,2018,40.2,0
Europe,United Kingdom,,Belfast,4,2,2018,37.9,0
Europe,United Kingdom,,Belfast,4,3,2018,41.7,0
Europe,United Kingdom,,Belfast,4,4,2018,39.6,0
Europe,United Kingdom,,Belfast,4,5,2018,40.6,0
Europe,United Kingdom,,Belfast,4,6,2018,46.1,0
Europe,United Kingdom,,Belfast,4,7,2018,48.4,0
Europe,United Kingdom,,Belfast,4,8,2018,48.1,0
Europe,United Kingdom,,Belfast,4,9,2018,47.9,0
Europe,United Kingdom,,Belfast,4,10,2018,45.7,0
Europe,United Kingdom,,Belfast,4,11,2018,45.4,0
